,Zahl,Dozen,Black/Red,Even/Odd,High/Low,Column
1664,33,Dozen 3,Black,Odd,High,Column 3
1665,19,Dozen 2,Red,Odd,High,Column 1
1666,31,Dozen 3,Black,Odd,High,Column 1
1667,1,Dozen 1,Red,Odd,Low,Column 1
1668,1,Dozen 1,Red,Odd,Low,Column 1
1669,10,Dozen 1,Black,Even,Low,Column 1
1670,5,Dozen 1,Red,Odd,Low,Column 2
1671,10,Dozen 1,Black,Even,Low,Column 1
1672,12,Dozen 1,Red,Even,Low,Column 3
1673,12,Dozen 1,Red,Even,Low,Column 3
1674,15,Dozen 2,Black,Odd,Low,Column 3
1675,25,Dozen 3,Red,Odd,High,Column 1
1676,1,Dozen 1,Red,Odd,Low,Column 1
1677,30,Dozen 3,Red,Even,High,Column 3
1678,9,Dozen 1,Red,Odd,Low,Column 3
1679,26,Dozen 3,Black,Even,High,Column 2
1680,0,0,0,0,0,0
1681,22,Dozen 2,Black,Even,High,Column 1
1682,12,Dozen 1,Red,Even,Low,Column 3
1683,22,Dozen 2,Black,Even,High,Column 1
1684,24,Dozen 2,Black,Even,High,Column 3
1685,34,Dozen 3,Red,Even,High,Column 1
1686,11,Dozen 1,Black,Odd,Low,Column 2
1687,15,Dozen 2,Black,Odd,Low,Column 3
1688,8,Dozen 1,Black,Even,Low,Column 2
1689,5,Dozen 1,Red,Odd,Low,Column 2
1690,35,Dozen 3,Black,Odd,High,Column 2
1691,36,Dozen 3,Red,Even,High,Column 3
1692,1,Dozen 1,Red,Odd,Low,Column 1
1693,11,Dozen 1,Black,Odd,Low,Column 2
1694,28,Dozen 3,Black,Even,High,Column 1
1695,14,Dozen 2,Red,Even,Low,Column 2
1696,9,Dozen 1,Red,Odd,Low,Column 3
1697,10,Dozen 1,Black,Even,Low,Column 1
1698,1,Dozen 1,Red,Odd,Low,Column 1
1699,19,Dozen 2,Red,Odd,High,Column 1
1700,4,Dozen 1,Black,Even,Low,Column 1
1701,25,Dozen 3,Red,Odd,High,Column 1
1702,8,Dozen 1,Black,Even,Low,Column 2
1703,19,Dozen 2,Red,Odd,High,Column 1
1704,35,Dozen 3,Black,Odd,High,Column 2
1705,15,Dozen 2,Black,Odd,Low,Column 3
1706,1,Dozen 1,Red,Odd,Low,Column 1
1707,18,Dozen 2,Red,Even,Low,Column 3
1708,8,Dozen 1,Black,Even,Low,Column 2
1709,4,Dozen 1,Black,Even,Low,Column 1
1710,21,Dozen 2,Red,Odd,High,Column 3
1711,25,Dozen 3,Red,Odd,High,Column 1
1712,18,Dozen 2,Red,Even,Low,Column 3
1713,29,Dozen 3,Black,Odd,High,Column 2
1714,31,Dozen 3,Black,Odd,High,Column 1
1715,14,Dozen 2,Red,Even,Low,Column 2
1716,12,Dozen 1,Red,Even,Low,Column 3
1717,27,Dozen 3,Red,Odd,High,Column 3
1718,33,Dozen 3,Black,Odd,High,Column 3
1719,21,Dozen 2,Red,Odd,High,Column 3
1720,3,Dozen 1,Red,Odd,Low,Column 3
1721,36,Dozen 3,Red,Even,High,Column 3
1722,28,Dozen 3,Black,Even,High,Column 1
1723,25,Dozen 3,Red,Odd,High,Column 1
1724,28,Dozen 3,Black,Even,High,Column 1
1725,23,Dozen 2,Red,Odd,High,Column 2
1726,2,Dozen 1,Black,Even,Low,Column 2
1727,15,Dozen 2,Black,Odd,Low,Column 3
1728,16,Dozen 2,Red,Even,Low,Column 1
1729,28,Dozen 3,Black,Even,High,Column 1
1730,9,Dozen 1,Red,Odd,Low,Column 3
1731,30,Dozen 3,Red,Even,High,Column 3
1732,25,Dozen 3,Red,Odd,High,Column 1
1733,14,Dozen 2,Red,Even,Low,Column 2
1734,12,Dozen 1,Red,Even,Low,Column 3
1735,31,Dozen 3,Black,Odd,High,Column 1
1736,30,Dozen 3,Red,Even,High,Column 3
1737,24,Dozen 2,Black,Even,High,Column 3
1738,2,Dozen 1,Black,Even,Low,Column 2
1739,31,Dozen 3,Black,Odd,High,Column 1
1740,18,Dozen 2,Red,Even,Low,Column 3
1741,8,Dozen 1,Black,Even,Low,Column 2
1742,17,Dozen 2,Black,Odd,Low,Column 2
1743,15,Dozen 2,Black,Odd,Low,Column 3
1744,32,Dozen 3,Red,Even,High,Column 2
1745,30,Dozen 3,Red,Even,High,Column 3
1746,29,Dozen 3,Black,Odd,High,Column 2
1747,8,Dozen 1,Black,Even,Low,Column 2
1748,5,Dozen 1,Red,Odd,Low,Column 2
1749,8,Dozen 1,Black,Even,Low,Column 2
1750,3,Dozen 1,Red,Odd,Low,Column 3
1751,33,Dozen 3,Black,Odd,High,Column 3
1752,30,Dozen 3,Red,Even,High,Column 3
1753,1,Dozen 1,Red,Odd,Low,Column 1
1754,31,Dozen 3,Black,Odd,High,Column 1
1755,9,Dozen 1,Red,Odd,Low,Column 3
1756,25,Dozen 3,Red,Odd,High,Column 1
1757,36,Dozen 3,Red,Even,High,Column 3
1758,28,Dozen 3,Black,Even,High,Column 1
1759,31,Dozen 3,Black,Odd,High,Column 1
1760,7,Dozen 1,Red,Odd,Low,Column 1
1761,12,Dozen 1,Red,Even,Low,Column 3
1762,6,Dozen 1,Black,Even,Low,Column 3
1763,30,Dozen 3,Red,Even,High,Column 3
1764,31,Dozen 3,Black,Odd,High,Column 1
1765,9,Dozen 1,Red,Odd,Low,Column 3
1766,12,Dozen 1,Red,Even,Low,Column 3
1767,27,Dozen 3,Red,Odd,High,Column 3
1768,8,Dozen 1,Black,Even,Low,Column 2
1769,29,Dozen 3,Black,Odd,High,Column 2
1770,19,Dozen 2,Red,Odd,High,Column 1
1771,33,Dozen 3,Black,Odd,High,Column 3
1772,6,Dozen 1,Black,Even,Low,Column 3
1773,12,Dozen 1,Red,Even,Low,Column 3
1774,29,Dozen 3,Black,Odd,High,Column 2
1775,15,Dozen 2,Black,Odd,Low,Column 3
1776,20,Dozen 2,Black,Even,High,Column 2
1777,10,Dozen 1,Black,Even,Low,Column 1
1778,13,Dozen 2,Black,Odd,Low,Column 1
1779,3,Dozen 1,Red,Odd,Low,Column 3
1780,10,Dozen 1,Black,Even,Low,Column 1
1781,3,Dozen 1,Red,Odd,Low,Column 3
1782,24,Dozen 2,Black,Even,High,Column 3
1783,8,Dozen 1,Black,Even,Low,Column 2
1784,11,Dozen 1,Black,Odd,Low,Column 2
1785,9,Dozen 1,Red,Odd,Low,Column 3
1786,13,Dozen 2,Black,Odd,Low,Column 1
1787,2,Dozen 1,Black,Even,Low,Column 2
1788,19,Dozen 2,Red,Odd,High,Column 1
1789,24,Dozen 2,Black,Even,High,Column 3
1790,10,Dozen 1,Black,Even,Low,Column 1
1791,11,Dozen 1,Black,Odd,Low,Column 2
1792,17,Dozen 2,Black,Odd,Low,Column 2
1793,0,0,0,0,0,0
1794,35,Dozen 3,Black,Odd,High,Column 2
1795,23,Dozen 2,Red,Odd,High,Column 2
1796,15,Dozen 2,Black,Odd,Low,Column 3
1797,15,Dozen 2,Black,Odd,Low,Column 3
1798,30,Dozen 3,Red,Even,High,Column 3
1799,5,Dozen 1,Red,Odd,Low,Column 2
1800,32,Dozen 3,Red,Even,High,Column 2
1801,29,Dozen 3,Black,Odd,High,Column 2
1802,27,Dozen 3,Red,Odd,High,Column 3
1803,23,Dozen 2,Red,Odd,High,Column 2
1804,10,Dozen 1,Black,Even,Low,Column 1
1805,16,Dozen 2,Red,Even,Low,Column 1
1806,12,Dozen 1,Red,Even,Low,Column 3
1807,26,Dozen 3,Black,Even,High,Column 2
1808,27,Dozen 3,Red,Odd,High,Column 3
1809,7,Dozen 1,Red,Odd,Low,Column 1
1810,6,Dozen 1,Black,Even,Low,Column 3
1811,18,Dozen 2,Red,Even,Low,Column 3
1812,19,Dozen 2,Red,Odd,High,Column 1
1813,4,Dozen 1,Black,Even,Low,Column 1
1814,25,Dozen 3,Red,Odd,High,Column 1
1815,18,Dozen 2,Red,Even,Low,Column 3
1816,2,Dozen 1,Black,Even,Low,Column 2
1817,5,Dozen 1,Red,Odd,Low,Column 2
1818,7,Dozen 1,Red,Odd,Low,Column 1
1819,23,Dozen 2,Red,Odd,High,Column 2
1820,22,Dozen 2,Black,Even,High,Column 1
1821,16,Dozen 2,Red,Even,Low,Column 1
1822,35,Dozen 3,Black,Odd,High,Column 2
1823,3,Dozen 1,Red,Odd,Low,Column 3
1824,8,Dozen 1,Black,Even,Low,Column 2
