,Zahl,Dozen,Black/Red,Even/Odd,High/Low,Column
7805,34,Dozen 3,Red,Even,High,Column 1
7806,35,Dozen 3,Black,Odd,High,Column 2
7807,0,0,0,0,0,0
7808,15,Dozen 2,Black,Odd,Low,Column 3
7809,7,Dozen 1,Red,Odd,Low,Column 1
7810,32,Dozen 3,Red,Even,High,Column 2
7811,33,Dozen 3,Black,Odd,High,Column 3
7812,35,Dozen 3,Black,Odd,High,Column 2
7813,7,Dozen 1,Red,Odd,Low,Column 1
7814,10,Dozen 1,Black,Even,Low,Column 1
7815,30,Dozen 3,Red,Even,High,Column 3
7816,28,Dozen 3,Black,Even,High,Column 1
7817,1,Dozen 1,Red,Odd,Low,Column 1
7818,18,Dozen 2,Red,Even,Low,Column 3
7819,2,Dozen 1,Black,Even,Low,Column 2
7820,31,Dozen 3,Black,Odd,High,Column 1
7821,8,Dozen 1,Black,Even,Low,Column 2
7822,14,Dozen 2,Red,Even,Low,Column 2
7823,3,Dozen 1,Red,Odd,Low,Column 3
7824,15,Dozen 2,Black,Odd,Low,Column 3
7825,2,Dozen 1,Black,Even,Low,Column 2
7826,1,Dozen 1,Red,Odd,Low,Column 1
7827,6,Dozen 1,Black,Even,Low,Column 3
7828,31,Dozen 3,Black,Odd,High,Column 1
7829,1,Dozen 1,Red,Odd,Low,Column 1
7830,9,Dozen 1,Red,Odd,Low,Column 3
7831,5,Dozen 1,Red,Odd,Low,Column 2
7832,36,Dozen 3,Red,Even,High,Column 3
7833,33,Dozen 3,Black,Odd,High,Column 3
7834,16,Dozen 2,Red,Even,Low,Column 1
7835,5,Dozen 1,Red,Odd,Low,Column 2
7836,12,Dozen 1,Red,Even,Low,Column 3
7837,36,Dozen 3,Red,Even,High,Column 3
7838,30,Dozen 3,Red,Even,High,Column 3
7839,13,Dozen 2,Black,Odd,Low,Column 1
7840,13,Dozen 2,Black,Odd,Low,Column 1
7841,16,Dozen 2,Red,Even,Low,Column 1
7842,3,Dozen 1,Red,Odd,Low,Column 3
7843,21,Dozen 2,Red,Odd,High,Column 3
7844,13,Dozen 2,Black,Odd,Low,Column 1
7845,19,Dozen 2,Red,Odd,High,Column 1
7846,34,Dozen 3,Red,Even,High,Column 1
7847,24,Dozen 2,Black,Even,High,Column 3
7848,12,Dozen 1,Red,Even,Low,Column 3
7849,27,Dozen 3,Red,Odd,High,Column 3
7850,13,Dozen 2,Black,Odd,Low,Column 1
7851,22,Dozen 2,Black,Even,High,Column 1
7852,0,0,0,0,0,0
7853,36,Dozen 3,Red,Even,High,Column 3
7854,35,Dozen 3,Black,Odd,High,Column 2
7855,18,Dozen 2,Red,Even,Low,Column 3
7856,26,Dozen 3,Black,Even,High,Column 2
7857,1,Dozen 1,Red,Odd,Low,Column 1
7858,34,Dozen 3,Red,Even,High,Column 1
7859,35,Dozen 3,Black,Odd,High,Column 2
7860,12,Dozen 1,Red,Even,Low,Column 3
7861,14,Dozen 2,Red,Even,Low,Column 2
7862,20,Dozen 2,Black,Even,High,Column 2
7863,33,Dozen 3,Black,Odd,High,Column 3
7864,1,Dozen 1,Red,Odd,Low,Column 1
7865,27,Dozen 3,Red,Odd,High,Column 3
7866,30,Dozen 3,Red,Even,High,Column 3
7867,10,Dozen 1,Black,Even,Low,Column 1
7868,15,Dozen 2,Black,Odd,Low,Column 3
7869,35,Dozen 3,Black,Odd,High,Column 2
7870,33,Dozen 3,Black,Odd,High,Column 3
7871,36,Dozen 3,Red,Even,High,Column 3
7872,30,Dozen 3,Red,Even,High,Column 3
7873,13,Dozen 2,Black,Odd,Low,Column 1
7874,16,Dozen 2,Red,Even,Low,Column 1
7875,23,Dozen 2,Red,Odd,High,Column 2
7876,28,Dozen 3,Black,Even,High,Column 1
7877,31,Dozen 3,Black,Odd,High,Column 1
7878,19,Dozen 2,Red,Odd,High,Column 1
7879,24,Dozen 2,Black,Even,High,Column 3
7880,5,Dozen 1,Red,Odd,Low,Column 2
7881,4,Dozen 1,Black,Even,Low,Column 1
7882,31,Dozen 3,Black,Odd,High,Column 1
7883,16,Dozen 2,Red,Even,Low,Column 1
7884,20,Dozen 2,Black,Even,High,Column 2
7885,5,Dozen 1,Red,Odd,Low,Column 2
7886,26,Dozen 3,Black,Even,High,Column 2
7887,6,Dozen 1,Black,Even,Low,Column 3
7888,10,Dozen 1,Black,Even,Low,Column 1
7889,28,Dozen 3,Black,Even,High,Column 1
7890,3,Dozen 1,Red,Odd,Low,Column 3
7891,24,Dozen 2,Black,Even,High,Column 3
7892,27,Dozen 3,Red,Odd,High,Column 3
7893,24,Dozen 2,Black,Even,High,Column 3
7894,8,Dozen 1,Black,Even,Low,Column 2
7895,20,Dozen 2,Black,Even,High,Column 2
7896,4,Dozen 1,Black,Even,Low,Column 1
7897,25,Dozen 3,Red,Odd,High,Column 1
7898,22,Dozen 2,Black,Even,High,Column 1
7899,30,Dozen 3,Red,Even,High,Column 3
7900,6,Dozen 1,Black,Even,Low,Column 3
7901,21,Dozen 2,Red,Odd,High,Column 3
7902,25,Dozen 3,Red,Odd,High,Column 1
7903,23,Dozen 2,Red,Odd,High,Column 2
7904,3,Dozen 1,Red,Odd,Low,Column 3
7905,9,Dozen 1,Red,Odd,Low,Column 3
7906,15,Dozen 2,Black,Odd,Low,Column 3
7907,7,Dozen 1,Red,Odd,Low,Column 1
7908,13,Dozen 2,Black,Odd,Low,Column 1
7909,25,Dozen 3,Red,Odd,High,Column 1
7910,14,Dozen 2,Red,Even,Low,Column 2
7911,5,Dozen 1,Red,Odd,Low,Column 2
7912,30,Dozen 3,Red,Even,High,Column 3
7913,23,Dozen 2,Red,Odd,High,Column 2
7914,29,Dozen 3,Black,Odd,High,Column 2
7915,22,Dozen 2,Black,Even,High,Column 1
7916,2,Dozen 1,Black,Even,Low,Column 2
7917,1,Dozen 1,Red,Odd,Low,Column 1
7918,17,Dozen 2,Black,Odd,Low,Column 2
7919,28,Dozen 3,Black,Even,High,Column 1
7920,31,Dozen 3,Black,Odd,High,Column 1
7921,25,Dozen 3,Red,Odd,High,Column 1
7922,0,0,0,0,0,0
7923,12,Dozen 1,Red,Even,Low,Column 3
7924,31,Dozen 3,Black,Odd,High,Column 1
7925,3,Dozen 1,Red,Odd,Low,Column 3
7926,11,Dozen 1,Black,Odd,Low,Column 2
7927,13,Dozen 2,Black,Odd,Low,Column 1
7928,24,Dozen 2,Black,Even,High,Column 3
7929,9,Dozen 1,Red,Odd,Low,Column 3
7930,15,Dozen 2,Black,Odd,Low,Column 3
7931,13,Dozen 2,Black,Odd,Low,Column 1
7932,13,Dozen 2,Black,Odd,Low,Column 1
7933,17,Dozen 2,Black,Odd,Low,Column 2
7934,15,Dozen 2,Black,Odd,Low,Column 3
7935,25,Dozen 3,Red,Odd,High,Column 1
7936,33,Dozen 3,Black,Odd,High,Column 3
7937,18,Dozen 2,Red,Even,Low,Column 3
7938,30,Dozen 3,Red,Even,High,Column 3
7939,35,Dozen 3,Black,Odd,High,Column 2
7940,3,Dozen 1,Red,Odd,Low,Column 3
7941,6,Dozen 1,Black,Even,Low,Column 3
7942,6,Dozen 1,Black,Even,Low,Column 3
7943,15,Dozen 2,Black,Odd,Low,Column 3
7944,31,Dozen 3,Black,Odd,High,Column 1
7945,27,Dozen 3,Red,Odd,High,Column 3
7946,10,Dozen 1,Black,Even,Low,Column 1
7947,12,Dozen 1,Red,Even,Low,Column 3
7948,21,Dozen 2,Red,Odd,High,Column 3
7949,19,Dozen 2,Red,Odd,High,Column 1
7950,7,Dozen 1,Red,Odd,Low,Column 1
7951,4,Dozen 1,Black,Even,Low,Column 1
7952,11,Dozen 1,Black,Odd,Low,Column 2
7953,22,Dozen 2,Black,Even,High,Column 1
7954,16,Dozen 2,Red,Even,Low,Column 1
7955,28,Dozen 3,Black,Even,High,Column 1
7956,9,Dozen 1,Red,Odd,Low,Column 3
7957,24,Dozen 2,Black,Even,High,Column 3
7958,3,Dozen 1,Red,Odd,Low,Column 3
7959,2,Dozen 1,Black,Even,Low,Column 2
7960,16,Dozen 2,Red,Even,Low,Column 1
7961,17,Dozen 2,Black,Odd,Low,Column 2
7962,35,Dozen 3,Black,Odd,High,Column 2
7963,17,Dozen 2,Black,Odd,Low,Column 2
7964,11,Dozen 1,Black,Odd,Low,Column 2
7965,1,Dozen 1,Red,Odd,Low,Column 1
7966,21,Dozen 2,Red,Odd,High,Column 3
7967,27,Dozen 3,Red,Odd,High,Column 3
7968,30,Dozen 3,Red,Even,High,Column 3
7969,25,Dozen 3,Red,Odd,High,Column 1
7970,30,Dozen 3,Red,Even,High,Column 3
7971,29,Dozen 3,Black,Odd,High,Column 2
7972,8,Dozen 1,Black,Even,Low,Column 2
7973,36,Dozen 3,Red,Even,High,Column 3
7974,33,Dozen 3,Black,Odd,High,Column 3
7975,20,Dozen 2,Black,Even,High,Column 2
7976,34,Dozen 3,Red,Even,High,Column 1
7977,14,Dozen 2,Red,Even,Low,Column 2
7978,5,Dozen 1,Red,Odd,Low,Column 2
7979,15,Dozen 2,Black,Odd,Low,Column 3
7980,13,Dozen 2,Black,Odd,Low,Column 1
7981,31,Dozen 3,Black,Odd,High,Column 1
7982,12,Dozen 1,Red,Even,Low,Column 3
7983,16,Dozen 2,Red,Even,Low,Column 1
7984,33,Dozen 3,Black,Odd,High,Column 3
7985,32,Dozen 3,Red,Even,High,Column 2
7986,17,Dozen 2,Black,Odd,Low,Column 2
7987,24,Dozen 2,Black,Even,High,Column 3
7988,13,Dozen 2,Black,Odd,Low,Column 1
7989,22,Dozen 2,Black,Even,High,Column 1
7990,18,Dozen 2,Red,Even,Low,Column 3
7991,34,Dozen 3,Red,Even,High,Column 1
7992,9,Dozen 1,Red,Odd,Low,Column 3
7993,18,Dozen 2,Red,Even,Low,Column 3
7994,13,Dozen 2,Black,Odd,Low,Column 1
7995,31,Dozen 3,Black,Odd,High,Column 1
7996,12,Dozen 1,Red,Even,Low,Column 3
7997,35,Dozen 3,Black,Odd,High,Column 2
7998,24,Dozen 2,Black,Even,High,Column 3
7999,24,Dozen 2,Black,Even,High,Column 3
8000,28,Dozen 3,Black,Even,High,Column 1
8001,22,Dozen 2,Black,Even,High,Column 1
8002,15,Dozen 2,Black,Odd,Low,Column 3
8003,14,Dozen 2,Red,Even,Low,Column 2
8004,0,0,0,0,0,0
8005,7,Dozen 1,Red,Odd,Low,Column 1
8006,15,Dozen 2,Black,Odd,Low,Column 3
8007,18,Dozen 2,Red,Even,Low,Column 3
8008,3,Dozen 1,Red,Odd,Low,Column 3
8009,14,Dozen 2,Red,Even,Low,Column 2
8010,7,Dozen 1,Red,Odd,Low,Column 1
8011,13,Dozen 2,Black,Odd,Low,Column 1
8012,14,Dozen 2,Red,Even,Low,Column 2
8013,23,Dozen 2,Red,Odd,High,Column 2
8014,26,Dozen 3,Black,Even,High,Column 2
8015,29,Dozen 3,Black,Odd,High,Column 2
8016,16,Dozen 2,Red,Even,Low,Column 1
8017,23,Dozen 2,Red,Odd,High,Column 2
8018,23,Dozen 2,Red,Odd,High,Column 2
8019,28,Dozen 3,Black,Even,High,Column 1
8020,15,Dozen 2,Black,Odd,Low,Column 3
8021,7,Dozen 1,Red,Odd,Low,Column 1
8022,7,Dozen 1,Red,Odd,Low,Column 1
8023,35,Dozen 3,Black,Odd,High,Column 2
8024,30,Dozen 3,Red,Even,High,Column 3
8025,17,Dozen 2,Black,Odd,Low,Column 2
8026,27,Dozen 3,Red,Odd,High,Column 3
8027,33,Dozen 3,Black,Odd,High,Column 3
8028,1,Dozen 1,Red,Odd,Low,Column 1
8029,26,Dozen 3,Black,Even,High,Column 2
8030,5,Dozen 1,Red,Odd,Low,Column 2
8031,31,Dozen 3,Black,Odd,High,Column 1
8032,0,0,0,0,0,0
8033,3,Dozen 1,Red,Odd,Low,Column 3
8034,31,Dozen 3,Black,Odd,High,Column 1
8035,14,Dozen 2,Red,Even,Low,Column 2
8036,29,Dozen 3,Black,Odd,High,Column 2
8037,34,Dozen 3,Red,Even,High,Column 1
8038,5,Dozen 1,Red,Odd,Low,Column 2
8039,5,Dozen 1,Red,Odd,Low,Column 2
8040,4,Dozen 1,Black,Even,Low,Column 1
8041,2,Dozen 1,Black,Even,Low,Column 2
8042,24,Dozen 2,Black,Even,High,Column 3
8043,20,Dozen 2,Black,Even,High,Column 2
8044,5,Dozen 1,Red,Odd,Low,Column 2
8045,22,Dozen 2,Black,Even,High,Column 1
8046,22,Dozen 2,Black,Even,High,Column 1
8047,28,Dozen 3,Black,Even,High,Column 1
8048,29,Dozen 3,Black,Odd,High,Column 2
8049,11,Dozen 1,Black,Odd,Low,Column 2
8050,30,Dozen 3,Red,Even,High,Column 3
8051,26,Dozen 3,Black,Even,High,Column 2
8052,6,Dozen 1,Black,Even,Low,Column 3
8053,10,Dozen 1,Black,Even,Low,Column 1
8054,19,Dozen 2,Red,Odd,High,Column 1
8055,30,Dozen 3,Red,Even,High,Column 3
8056,6,Dozen 1,Black,Even,Low,Column 3
8057,36,Dozen 3,Red,Even,High,Column 3
8058,18,Dozen 2,Red,Even,Low,Column 3
8059,11,Dozen 1,Black,Odd,Low,Column 2
8060,24,Dozen 2,Black,Even,High,Column 3
8061,8,Dozen 1,Black,Even,Low,Column 2
8062,6,Dozen 1,Black,Even,Low,Column 3
8063,17,Dozen 2,Black,Odd,Low,Column 2
8064,14,Dozen 2,Red,Even,Low,Column 2
8065,10,Dozen 1,Black,Even,Low,Column 1
8066,8,Dozen 1,Black,Even,Low,Column 2
8067,6,Dozen 1,Black,Even,Low,Column 3
8068,0,0,0,0,0,0
8069,6,Dozen 1,Black,Even,Low,Column 3
8070,9,Dozen 1,Red,Odd,Low,Column 3
8071,14,Dozen 2,Red,Even,Low,Column 2
8072,33,Dozen 3,Black,Odd,High,Column 3
8073,18,Dozen 2,Red,Even,Low,Column 3
8074,32,Dozen 3,Red,Even,High,Column 2
8075,7,Dozen 1,Red,Odd,Low,Column 1
8076,5,Dozen 1,Red,Odd,Low,Column 2
8077,36,Dozen 3,Red,Even,High,Column 3
8078,27,Dozen 3,Red,Odd,High,Column 3
8079,15,Dozen 2,Black,Odd,Low,Column 3
8080,12,Dozen 1,Red,Even,Low,Column 3
8081,28,Dozen 3,Black,Even,High,Column 1
8082,26,Dozen 3,Black,Even,High,Column 2
8083,29,Dozen 3,Black,Odd,High,Column 2
8084,9,Dozen 1,Red,Odd,Low,Column 3
8085,13,Dozen 2,Black,Odd,Low,Column 1
8086,27,Dozen 3,Red,Odd,High,Column 3
8087,22,Dozen 2,Black,Even,High,Column 1
8088,7,Dozen 1,Red,Odd,Low,Column 1
8089,26,Dozen 3,Black,Even,High,Column 2
8090,12,Dozen 1,Red,Even,Low,Column 3
8091,21,Dozen 2,Red,Odd,High,Column 3
8092,10,Dozen 1,Black,Even,Low,Column 1
8093,13,Dozen 2,Black,Odd,Low,Column 1
8094,12,Dozen 1,Red,Even,Low,Column 3
8095,18,Dozen 2,Red,Even,Low,Column 3
8096,31,Dozen 3,Black,Odd,High,Column 1
8097,35,Dozen 3,Black,Odd,High,Column 2
8098,18,Dozen 2,Red,Even,Low,Column 3
8099,30,Dozen 3,Red,Even,High,Column 3
8100,27,Dozen 3,Red,Odd,High,Column 3
8101,13,Dozen 2,Black,Odd,Low,Column 1
8102,36,Dozen 3,Red,Even,High,Column 3
8103,4,Dozen 1,Black,Even,Low,Column 1
8104,5,Dozen 1,Red,Odd,Low,Column 2
8105,17,Dozen 2,Black,Odd,Low,Column 2
8106,25,Dozen 3,Red,Odd,High,Column 1
8107,21,Dozen 2,Red,Odd,High,Column 3
8108,12,Dozen 1,Red,Even,Low,Column 3
8109,35,Dozen 3,Black,Odd,High,Column 2
8110,5,Dozen 1,Red,Odd,Low,Column 2
8111,11,Dozen 1,Black,Odd,Low,Column 2
8112,22,Dozen 2,Black,Even,High,Column 1
8113,24,Dozen 2,Black,Even,High,Column 3
8114,11,Dozen 1,Black,Odd,Low,Column 2
8115,27,Dozen 3,Red,Odd,High,Column 3
8116,18,Dozen 2,Red,Even,Low,Column 3
8117,29,Dozen 3,Black,Odd,High,Column 2
8118,8,Dozen 1,Black,Even,Low,Column 2
8119,0,0,0,0,0,0
8120,29,Dozen 3,Black,Odd,High,Column 2
8121,11,Dozen 1,Black,Odd,Low,Column 2
8122,36,Dozen 3,Red,Even,High,Column 3
8123,9,Dozen 1,Red,Odd,Low,Column 3
8124,15,Dozen 2,Black,Odd,Low,Column 3
8125,13,Dozen 2,Black,Odd,Low,Column 1
8126,6,Dozen 1,Black,Even,Low,Column 3
8127,22,Dozen 2,Black,Even,High,Column 1
8128,14,Dozen 2,Red,Even,Low,Column 2
8129,5,Dozen 1,Red,Odd,Low,Column 2
8130,12,Dozen 1,Red,Even,Low,Column 3
8131,35,Dozen 3,Black,Odd,High,Column 2
8132,7,Dozen 1,Red,Odd,Low,Column 1
8133,25,Dozen 3,Red,Odd,High,Column 1
8134,21,Dozen 2,Red,Odd,High,Column 3
8135,25,Dozen 3,Red,Odd,High,Column 1
8136,30,Dozen 3,Red,Even,High,Column 3
8137,16,Dozen 2,Red,Even,Low,Column 1
8138,9,Dozen 1,Red,Odd,Low,Column 3
8139,26,Dozen 3,Black,Even,High,Column 2
8140,16,Dozen 2,Red,Even,Low,Column 1
8141,13,Dozen 2,Black,Odd,Low,Column 1
8142,28,Dozen 3,Black,Even,High,Column 1
8143,16,Dozen 2,Red,Even,Low,Column 1
8144,29,Dozen 3,Black,Odd,High,Column 2
8145,1,Dozen 1,Red,Odd,Low,Column 1
8146,20,Dozen 2,Black,Even,High,Column 2
8147,25,Dozen 3,Red,Odd,High,Column 1
8148,25,Dozen 3,Red,Odd,High,Column 1
8149,24,Dozen 2,Black,Even,High,Column 3
8150,9,Dozen 1,Red,Odd,Low,Column 3
8151,26,Dozen 3,Black,Even,High,Column 2
8152,22,Dozen 2,Black,Even,High,Column 1
8153,15,Dozen 2,Black,Odd,Low,Column 3
8154,27,Dozen 3,Red,Odd,High,Column 3
8155,0,0,0,0,0,0
8156,21,Dozen 2,Red,Odd,High,Column 3
8157,9,Dozen 1,Red,Odd,Low,Column 3
8158,8,Dozen 1,Black,Even,Low,Column 2
8159,6,Dozen 1,Black,Even,Low,Column 3
8160,35,Dozen 3,Black,Odd,High,Column 2
8161,36,Dozen 3,Red,Even,High,Column 3
8162,2,Dozen 1,Black,Even,Low,Column 2
8163,15,Dozen 2,Black,Odd,Low,Column 3
8164,18,Dozen 2,Red,Even,Low,Column 3
8165,4,Dozen 1,Black,Even,Low,Column 1
8166,18,Dozen 2,Red,Even,Low,Column 3
8167,5,Dozen 1,Red,Odd,Low,Column 2
8168,31,Dozen 3,Black,Odd,High,Column 1
8169,31,Dozen 3,Black,Odd,High,Column 1
8170,11,Dozen 1,Black,Odd,Low,Column 2
8171,10,Dozen 1,Black,Even,Low,Column 1
8172,14,Dozen 2,Red,Even,Low,Column 2
8173,10,Dozen 1,Black,Even,Low,Column 1
8174,1,Dozen 1,Red,Odd,Low,Column 1
8175,7,Dozen 1,Red,Odd,Low,Column 1
8176,27,Dozen 3,Red,Odd,High,Column 3
8177,24,Dozen 2,Black,Even,High,Column 3
8178,36,Dozen 3,Red,Even,High,Column 3
8179,30,Dozen 3,Red,Even,High,Column 3
8180,9,Dozen 1,Red,Odd,Low,Column 3
8181,8,Dozen 1,Black,Even,Low,Column 2
8182,10,Dozen 1,Black,Even,Low,Column 1
8183,14,Dozen 2,Red,Even,Low,Column 2
8184,27,Dozen 3,Red,Odd,High,Column 3
8185,19,Dozen 2,Red,Odd,High,Column 1
8186,16,Dozen 2,Red,Even,Low,Column 1
8187,34,Dozen 3,Red,Even,High,Column 1
8188,13,Dozen 2,Black,Odd,Low,Column 1
8189,12,Dozen 1,Red,Even,Low,Column 3
8190,7,Dozen 1,Red,Odd,Low,Column 1
8191,16,Dozen 2,Red,Even,Low,Column 1
8192,18,Dozen 2,Red,Even,Low,Column 3
8193,9,Dozen 1,Red,Odd,Low,Column 3
8194,25,Dozen 3,Red,Odd,High,Column 1
8195,27,Dozen 3,Red,Odd,High,Column 3
8196,25,Dozen 3,Red,Odd,High,Column 1
8197,25,Dozen 3,Red,Odd,High,Column 1
8198,29,Dozen 3,Black,Odd,High,Column 2
8199,15,Dozen 2,Black,Odd,Low,Column 3
8200,32,Dozen 3,Red,Even,High,Column 2
8201,20,Dozen 2,Black,Even,High,Column 2
8202,33,Dozen 3,Black,Odd,High,Column 3
8203,19,Dozen 2,Red,Odd,High,Column 1
8204,11,Dozen 1,Black,Odd,Low,Column 2
8205,4,Dozen 1,Black,Even,Low,Column 1
8206,31,Dozen 3,Black,Odd,High,Column 1
8207,13,Dozen 2,Black,Odd,Low,Column 1
8208,7,Dozen 1,Red,Odd,Low,Column 1
8209,31,Dozen 3,Black,Odd,High,Column 1
8210,25,Dozen 3,Red,Odd,High,Column 1
8211,0,0,0,0,0,0
8212,14,Dozen 2,Red,Even,Low,Column 2
8213,14,Dozen 2,Red,Even,Low,Column 2
8214,25,Dozen 3,Red,Odd,High,Column 1
8215,3,Dozen 1,Red,Odd,Low,Column 3
8216,7,Dozen 1,Red,Odd,Low,Column 1
8217,4,Dozen 1,Black,Even,Low,Column 1
8218,11,Dozen 1,Black,Odd,Low,Column 2
8219,34,Dozen 3,Red,Even,High,Column 1
8220,23,Dozen 2,Red,Odd,High,Column 2
8221,26,Dozen 3,Black,Even,High,Column 2
8222,24,Dozen 2,Black,Even,High,Column 3
8223,0,0,0,0,0,0
8224,11,Dozen 1,Black,Odd,Low,Column 2
8225,6,Dozen 1,Black,Even,Low,Column 3
8226,36,Dozen 3,Red,Even,High,Column 3
8227,24,Dozen 2,Black,Even,High,Column 3
8228,28,Dozen 3,Black,Even,High,Column 1
8229,19,Dozen 2,Red,Odd,High,Column 1
8230,1,Dozen 1,Red,Odd,Low,Column 1
8231,4,Dozen 1,Black,Even,Low,Column 1
8232,14,Dozen 2,Red,Even,Low,Column 2
8233,2,Dozen 1,Black,Even,Low,Column 2
8234,35,Dozen 3,Black,Odd,High,Column 2
8235,23,Dozen 2,Red,Odd,High,Column 2
8236,10,Dozen 1,Black,Even,Low,Column 1
8237,15,Dozen 2,Black,Odd,Low,Column 3
8238,3,Dozen 1,Red,Odd,Low,Column 3
8239,24,Dozen 2,Black,Even,High,Column 3
8240,2,Dozen 1,Black,Even,Low,Column 2
8241,20,Dozen 2,Black,Even,High,Column 2
8242,18,Dozen 2,Red,Even,Low,Column 3
8243,14,Dozen 2,Red,Even,Low,Column 2
8244,34,Dozen 3,Red,Even,High,Column 1
8245,32,Dozen 3,Red,Even,High,Column 2
8246,30,Dozen 3,Red,Even,High,Column 3
8247,24,Dozen 2,Black,Even,High,Column 3
8248,24,Dozen 2,Black,Even,High,Column 3
8249,6,Dozen 1,Black,Even,Low,Column 3
8250,24,Dozen 2,Black,Even,High,Column 3
8251,30,Dozen 3,Red,Even,High,Column 3
8252,29,Dozen 3,Black,Odd,High,Column 2
8253,23,Dozen 2,Red,Odd,High,Column 2
8254,14,Dozen 2,Red,Even,Low,Column 2
8255,11,Dozen 1,Black,Odd,Low,Column 2
8256,6,Dozen 1,Black,Even,Low,Column 3
8257,30,Dozen 3,Red,Even,High,Column 3
8258,4,Dozen 1,Black,Even,Low,Column 1
8259,29,Dozen 3,Black,Odd,High,Column 2
8260,36,Dozen 3,Red,Even,High,Column 3
8261,34,Dozen 3,Red,Even,High,Column 1
8262,10,Dozen 1,Black,Even,Low,Column 1
8263,2,Dozen 1,Black,Even,Low,Column 2
8264,24,Dozen 2,Black,Even,High,Column 3
8265,5,Dozen 1,Red,Odd,Low,Column 2
8266,6,Dozen 1,Black,Even,Low,Column 3
8267,23,Dozen 2,Red,Odd,High,Column 2
8268,14,Dozen 2,Red,Even,Low,Column 2
8269,23,Dozen 2,Red,Odd,High,Column 2
8270,30,Dozen 3,Red,Even,High,Column 3
8271,14,Dozen 2,Red,Even,Low,Column 2
8272,21,Dozen 2,Red,Odd,High,Column 3
8273,16,Dozen 2,Red,Even,Low,Column 1
8274,10,Dozen 1,Black,Even,Low,Column 1
8275,22,Dozen 2,Black,Even,High,Column 1
8276,32,Dozen 3,Red,Even,High,Column 2
8277,13,Dozen 2,Black,Odd,Low,Column 1
8278,7,Dozen 1,Red,Odd,Low,Column 1
8279,0,0,0,0,0,0
8280,23,Dozen 2,Red,Odd,High,Column 2
8281,26,Dozen 3,Black,Even,High,Column 2
8282,21,Dozen 2,Red,Odd,High,Column 3
8283,18,Dozen 2,Red,Even,Low,Column 3
8284,1,Dozen 1,Red,Odd,Low,Column 1
8285,1,Dozen 1,Red,Odd,Low,Column 1
8286,0,0,0,0,0,0
8287,13,Dozen 2,Black,Odd,Low,Column 1
8288,33,Dozen 3,Black,Odd,High,Column 3
8289,20,Dozen 2,Black,Even,High,Column 2
8290,19,Dozen 2,Red,Odd,High,Column 1
8291,1,Dozen 1,Red,Odd,Low,Column 1
8292,30,Dozen 3,Red,Even,High,Column 3
8293,34,Dozen 3,Red,Even,High,Column 1
8294,27,Dozen 3,Red,Odd,High,Column 3
8295,12,Dozen 1,Red,Even,Low,Column 3
8296,33,Dozen 3,Black,Odd,High,Column 3
8297,21,Dozen 2,Red,Odd,High,Column 3
8298,32,Dozen 3,Red,Even,High,Column 2
8299,24,Dozen 2,Black,Even,High,Column 3
8300,21,Dozen 2,Red,Odd,High,Column 3
8301,34,Dozen 3,Red,Even,High,Column 1
8302,24,Dozen 2,Black,Even,High,Column 3
8303,19,Dozen 2,Red,Odd,High,Column 1
8304,3,Dozen 1,Red,Odd,Low,Column 3
8305,16,Dozen 2,Red,Even,Low,Column 1
8306,9,Dozen 1,Red,Odd,Low,Column 3
8307,5,Dozen 1,Red,Odd,Low,Column 2
8308,34,Dozen 3,Red,Even,High,Column 1
8309,20,Dozen 2,Black,Even,High,Column 2
8310,30,Dozen 3,Red,Even,High,Column 3
8311,13,Dozen 2,Black,Odd,Low,Column 1
8312,0,0,0,0,0,0
8313,19,Dozen 2,Red,Odd,High,Column 1
8314,13,Dozen 2,Black,Odd,Low,Column 1
8315,22,Dozen 2,Black,Even,High,Column 1
8316,19,Dozen 2,Red,Odd,High,Column 1
8317,28,Dozen 3,Black,Even,High,Column 1
8318,6,Dozen 1,Black,Even,Low,Column 3
8319,24,Dozen 2,Black,Even,High,Column 3
8320,5,Dozen 1,Red,Odd,Low,Column 2
8321,29,Dozen 3,Black,Odd,High,Column 2
8322,11,Dozen 1,Black,Odd,Low,Column 2
8323,23,Dozen 2,Red,Odd,High,Column 2
8324,9,Dozen 1,Red,Odd,Low,Column 3
8325,15,Dozen 2,Black,Odd,Low,Column 3
8326,20,Dozen 2,Black,Even,High,Column 2
8327,27,Dozen 3,Red,Odd,High,Column 3
8328,26,Dozen 3,Black,Even,High,Column 2
8329,19,Dozen 2,Red,Odd,High,Column 1
8330,7,Dozen 1,Red,Odd,Low,Column 1
8331,34,Dozen 3,Red,Even,High,Column 1
8332,8,Dozen 1,Black,Even,Low,Column 2
8333,36,Dozen 3,Red,Even,High,Column 3
8334,24,Dozen 2,Black,Even,High,Column 3
8335,28,Dozen 3,Black,Even,High,Column 1
8336,18,Dozen 2,Red,Even,Low,Column 3
8337,8,Dozen 1,Black,Even,Low,Column 2
8338,34,Dozen 3,Red,Even,High,Column 1
8339,8,Dozen 1,Black,Even,Low,Column 2
8340,27,Dozen 3,Red,Odd,High,Column 3
8341,9,Dozen 1,Red,Odd,Low,Column 3
8342,17,Dozen 2,Black,Odd,Low,Column 2
8343,19,Dozen 2,Red,Odd,High,Column 1
8344,0,0,0,0,0,0
8345,15,Dozen 2,Black,Odd,Low,Column 3
8346,33,Dozen 3,Black,Odd,High,Column 3
