,Zahl,Dozen,Black/Red,Even/Odd,High/Low,Column
1671,1,Dozen 1,Red,Odd,Low,Column 1
1672,9,Dozen 1,Red,Odd,Low,Column 3
1673,21,Dozen 2,Red,Odd,High,Column 3
1674,14,Dozen 2,Red,Even,Low,Column 2
1675,22,Dozen 2,Black,Even,High,Column 1
1676,36,Dozen 3,Red,Even,High,Column 3
1677,9,Dozen 1,Red,Odd,Low,Column 3
1678,8,Dozen 1,Black,Even,Low,Column 2
1679,16,Dozen 2,Red,Even,Low,Column 1
1680,24,Dozen 2,Black,Even,High,Column 3
1681,31,Dozen 3,Black,Odd,High,Column 1
1682,32,Dozen 3,Red,Even,High,Column 2
1683,21,Dozen 2,Red,Odd,High,Column 3
1684,29,Dozen 3,Black,Odd,High,Column 2
1685,5,Dozen 1,Red,Odd,Low,Column 2
1686,28,Dozen 3,Black,Even,High,Column 1
1687,27,Dozen 3,Red,Odd,High,Column 3
1688,18,Dozen 2,Red,Even,Low,Column 3
1689,14,Dozen 2,Red,Even,Low,Column 2
1690,32,Dozen 3,Red,Even,High,Column 2
1691,13,Dozen 2,Black,Odd,Low,Column 1
1692,19,Dozen 2,Red,Odd,High,Column 1
1693,0,0,0,0,0,0
1694,11,Dozen 1,Black,Odd,Low,Column 2
1695,11,Dozen 1,Black,Odd,Low,Column 2
1696,2,Dozen 1,Black,Even,Low,Column 2
1697,32,Dozen 3,Red,Even,High,Column 2
1698,1,Dozen 1,Red,Odd,Low,Column 1
1699,34,Dozen 3,Red,Even,High,Column 1
1700,28,Dozen 3,Black,Even,High,Column 1
1701,13,Dozen 2,Black,Odd,Low,Column 1
1702,34,Dozen 3,Red,Even,High,Column 1
1703,20,Dozen 2,Black,Even,High,Column 2
1704,17,Dozen 2,Black,Odd,Low,Column 2
1705,28,Dozen 3,Black,Even,High,Column 1
1706,7,Dozen 1,Red,Odd,Low,Column 1
1707,15,Dozen 2,Black,Odd,Low,Column 3
1708,15,Dozen 2,Black,Odd,Low,Column 3
1709,22,Dozen 2,Black,Even,High,Column 1
1710,2,Dozen 1,Black,Even,Low,Column 2
1711,36,Dozen 3,Red,Even,High,Column 3
1712,13,Dozen 2,Black,Odd,Low,Column 1
1713,32,Dozen 3,Red,Even,High,Column 2
1714,9,Dozen 1,Red,Odd,Low,Column 3
1715,8,Dozen 1,Black,Even,Low,Column 2
1716,36,Dozen 3,Red,Even,High,Column 3
1717,11,Dozen 1,Black,Odd,Low,Column 2
1718,14,Dozen 2,Red,Even,Low,Column 2
1719,24,Dozen 2,Black,Even,High,Column 3
1720,34,Dozen 3,Red,Even,High,Column 1
1721,33,Dozen 3,Black,Odd,High,Column 3
1722,33,Dozen 3,Black,Odd,High,Column 3
1723,33,Dozen 3,Black,Odd,High,Column 3
1724,8,Dozen 1,Black,Even,Low,Column 2
1725,24,Dozen 2,Black,Even,High,Column 3
1726,36,Dozen 3,Red,Even,High,Column 3
1727,36,Dozen 3,Red,Even,High,Column 3
1728,27,Dozen 3,Red,Odd,High,Column 3
1729,25,Dozen 3,Red,Odd,High,Column 1
1730,31,Dozen 3,Black,Odd,High,Column 1
1731,17,Dozen 2,Black,Odd,Low,Column 2
1732,14,Dozen 2,Red,Even,Low,Column 2
1733,14,Dozen 2,Red,Even,Low,Column 2
1734,23,Dozen 2,Red,Odd,High,Column 2
1735,11,Dozen 1,Black,Odd,Low,Column 2
1736,5,Dozen 1,Red,Odd,Low,Column 2
1737,3,Dozen 1,Red,Odd,Low,Column 3
1738,4,Dozen 1,Black,Even,Low,Column 1
1739,21,Dozen 2,Red,Odd,High,Column 3
1740,12,Dozen 1,Red,Even,Low,Column 3
1741,21,Dozen 2,Red,Odd,High,Column 3
1742,19,Dozen 2,Red,Odd,High,Column 1
1743,21,Dozen 2,Red,Odd,High,Column 3
1744,25,Dozen 3,Red,Odd,High,Column 1
1745,35,Dozen 3,Black,Odd,High,Column 2
1746,9,Dozen 1,Red,Odd,Low,Column 3
1747,2,Dozen 1,Black,Even,Low,Column 2
1748,33,Dozen 3,Black,Odd,High,Column 3
1749,4,Dozen 1,Black,Even,Low,Column 1
1750,3,Dozen 1,Red,Odd,Low,Column 3
1751,11,Dozen 1,Black,Odd,Low,Column 2
1752,36,Dozen 3,Red,Even,High,Column 3
1753,15,Dozen 2,Black,Odd,Low,Column 3
1754,31,Dozen 3,Black,Odd,High,Column 1
1755,26,Dozen 3,Black,Even,High,Column 2
1756,12,Dozen 1,Red,Even,Low,Column 3
1757,34,Dozen 3,Red,Even,High,Column 1
1758,10,Dozen 1,Black,Even,Low,Column 1
1759,31,Dozen 3,Black,Odd,High,Column 1
1760,17,Dozen 2,Black,Odd,Low,Column 2
1761,2,Dozen 1,Black,Even,Low,Column 2
1762,32,Dozen 3,Red,Even,High,Column 2
1763,29,Dozen 3,Black,Odd,High,Column 2
1764,18,Dozen 2,Red,Even,Low,Column 3
1765,14,Dozen 2,Red,Even,Low,Column 2
1766,3,Dozen 1,Red,Odd,Low,Column 3
1767,12,Dozen 1,Red,Even,Low,Column 3
1768,4,Dozen 1,Black,Even,Low,Column 1
1769,13,Dozen 2,Black,Odd,Low,Column 1
1770,28,Dozen 3,Black,Even,High,Column 1
1771,11,Dozen 1,Black,Odd,Low,Column 2
1772,3,Dozen 1,Red,Odd,Low,Column 3
1773,34,Dozen 3,Red,Even,High,Column 1
1774,12,Dozen 1,Red,Even,Low,Column 3
1775,19,Dozen 2,Red,Odd,High,Column 1
1776,24,Dozen 2,Black,Even,High,Column 3
1777,29,Dozen 3,Black,Odd,High,Column 2
1778,12,Dozen 1,Red,Even,Low,Column 3
1779,11,Dozen 1,Black,Odd,Low,Column 2
1780,3,Dozen 1,Red,Odd,Low,Column 3
1781,9,Dozen 1,Red,Odd,Low,Column 3
1782,2,Dozen 1,Black,Even,Low,Column 2
1783,26,Dozen 3,Black,Even,High,Column 2
1784,3,Dozen 1,Red,Odd,Low,Column 3
1785,29,Dozen 3,Black,Odd,High,Column 2
1786,22,Dozen 2,Black,Even,High,Column 1
1787,24,Dozen 2,Black,Even,High,Column 3
1788,8,Dozen 1,Black,Even,Low,Column 2
1789,12,Dozen 1,Red,Even,Low,Column 3
1790,18,Dozen 2,Red,Even,Low,Column 3
1791,30,Dozen 3,Red,Even,High,Column 3
1792,11,Dozen 1,Black,Odd,Low,Column 2
1793,4,Dozen 1,Black,Even,Low,Column 1
1794,6,Dozen 1,Black,Even,Low,Column 3
1795,7,Dozen 1,Red,Odd,Low,Column 1
1796,1,Dozen 1,Red,Odd,Low,Column 1
1797,34,Dozen 3,Red,Even,High,Column 1
1798,20,Dozen 2,Black,Even,High,Column 2
1799,20,Dozen 2,Black,Even,High,Column 2
1800,30,Dozen 3,Red,Even,High,Column 3
1801,14,Dozen 2,Red,Even,Low,Column 2
1802,27,Dozen 3,Red,Odd,High,Column 3
1803,18,Dozen 2,Red,Even,Low,Column 3
1804,5,Dozen 1,Red,Odd,Low,Column 2
1805,32,Dozen 3,Red,Even,High,Column 2
1806,24,Dozen 2,Black,Even,High,Column 3
1807,29,Dozen 3,Black,Odd,High,Column 2
1808,36,Dozen 3,Red,Even,High,Column 3
1809,0,0,0,0,0,0
1810,32,Dozen 3,Red,Even,High,Column 2
1811,28,Dozen 3,Black,Even,High,Column 1
1812,4,Dozen 1,Black,Even,Low,Column 1
1813,10,Dozen 1,Black,Even,Low,Column 1
1814,24,Dozen 2,Black,Even,High,Column 3
1815,31,Dozen 3,Black,Odd,High,Column 1
1816,20,Dozen 2,Black,Even,High,Column 2
1817,28,Dozen 3,Black,Even,High,Column 1
1818,9,Dozen 1,Red,Odd,Low,Column 3
1819,9,Dozen 1,Red,Odd,Low,Column 3
1820,7,Dozen 1,Red,Odd,Low,Column 1
1821,19,Dozen 2,Red,Odd,High,Column 1
1822,30,Dozen 3,Red,Even,High,Column 3
1823,25,Dozen 3,Red,Odd,High,Column 1
1824,35,Dozen 3,Black,Odd,High,Column 2
